Tempo_unidade_s,Combustivel_usado_unidade_L,Distancia_percorrida_pelo_veiculo_unidade_km,Consumo_de_combustivel_unidade_Lporh,Nivel_de_gases_NOx_na_saida_do_catalisador_unidade_ppm,Oxigenio_na_saida_do_catalisador_unidade_%,Porcentagem_de_carga_unidade_%,Porcentagem_de_torque_atual_do_motor_unidade_%,Posicao_do_pedal_do_acelerador_unidade_%,Pressao_do_ar_de_entrada_unidade_kPa,Pressao_do_ar_na_admissao_unidade_kPa,Pressao_do_oleo_do_motor_unidade_kPa,Temperatura_da_agua_unidade_deg_C,Temperatura_do_oleo_do_motor_unidade_deg_C,Temperatura_dos_gases_de_entrada_no_catalisador_unidade_deg_C,Temperatura_no_coletor_de_admissao_unidade_deg_C,Velocidade_do_motor_unidade_rpm,Velocidade_do_veiculo_unidade_kmporh
0.5,0.000,0.010,47.150,394.900,6.412,94.050,71.960,73.500,198.000,96.000,496.000,58.000,78.281,401.516,33.000,1908.840,42.129
0.5,0.000,0.010,0.000,388.240,9.513,0.000,0.000,0.280,168.000,66.000,466.000,65.000,78.281,402.891,33.000,1867.520,42.719
0.5,0.000,0.015,19.690,301.200,14.956,75.450,45.680,57.800,124.000,22.000,438.000,67.000,78.281,387.038,33.000,1292.840,43.441
0.5,0.000,0.010,30.165,218.340,8.737,99.800,70.140,98.160,134.000,32.000,412.000,66.000,78.281,379.797,33.000,1291.700,44.506
0.5,0.000,0.015,31.535,184.560,4.447,100.000,72.000,99.600,146.000,44.000,412.000,66.000,78.281,387.206,33.000,1329.060,45.820
0.5,0.000,0.010,32.355,196.020,3.838,100.000,72.000,99.600,152.000,50.000,438.000,64.000,78.188,396.875,33.000,1367.760,47.154
0.5,0.000,0.015,33.275,236.620,3.754,100.000,72.000,99.600,156.000,54.000,450.000,63.000,78.594,405.297,33.000,1408.320,48.562
0.5,0.000,0.015,34.160,270.200,3.820,100.000,72.000,99.600,160.000,60.000,418.000,65.000,78.500,412.394,33.000,1448.840,49.967
0.5,0.000,0.010,35.025,306.200,4.115,100.000,72.000,99.600,164.000,62.000,470.000,63.000,78.500,417.734,33.000,1487.460,51.300
0.5,0.000,0.015,36.035,349.460,4.490,100.000,72.000,99.600,168.000,66.000,472.000,62.000,78.500,422.375,33.000,1527.520,52.661
0.5,0.000,0.015,37.065,402.620,4.848,100.000,72.000,99.600,172.000,70.000,446.000,64.000,78.500,425.812,33.000,1566.040,53.992
0.5,0.000,0.015,38.170,456.480,5.187,100.000,72.000,99.600,176.000,74.000,468.000,63.000,78.500,429.600,33.000,1607.020,55.428
0.5,0.000,0.015,39.165,486.920,5.475,100.000,72.000,99.600,180.000,78.000,466.000,62.000,78.594,432.225,33.000,1646.600,56.774
0.5,0.000,0.015,40.180,531.260,5.801,100.000,72.000,99.600,184.000,82.000,432.000,63.000,78.500,433.609,33.000,1685.980,58.150
0.5,0.000,0.020,41.310,581.700,6.082,100.000,72.000,99.600,188.000,86.000,456.000,61.000,77.688,435.844,33.000,1726.360,59.538
0.5,0.000,0.015,42.520,613.580,6.351,100.000,72.000,99.600,192.000,92.000,470.000,60.000,78.188,436.188,33.000,1768.220,60.985
0.5,0.000,0.015,43.530,657.500,6.613,100.000,72.000,99.600,196.000,94.000,468.000,58.000,78.188,436.188,34.000,1801.140,62.132
0.5,0.000,0.020,44.955,670.960,6.797,100.000,72.000,99.600,200.000,100.000,476.000,58.000,78.188,436.531,34.000,1845.672,63.652
0.5,0.000,0.015,46.130,674.380,7.012,100.000,72.000,99.600,206.000,104.000,470.000,57.000,78.188,437.047,34.000,1880.598,64.868
0.5,0.000,0.020,42.440,661.560,7.155,94.800,67.660,76.200,208.000,108.000,492.000,57.000,78.188,436.531,34.000,1924.563,65.862
0.5,0.000,0.020,0.000,606.980,10.769,0.000,0.000,0.000,168.000,68.000,488.000,63.000,79.188,434.284,34.000,1841.980,65.912
0.5,0.000,0.015,3.400,460.380,15.449,15.250,7.840,11.480,122.000,20.000,450.000,66.000,78.500,416.000,34.000,1549.900,65.398
0.5,0.000,0.020,30.685,372.920,14.339,99.200,60.620,83.680,124.000,22.000,440.000,65.000,78.500,400.312,34.000,1531.740,64.924
0.5,0.000,0.015,36.170,293.660,7.334,100.000,71.940,99.220,154.000,52.000,434.000,63.000,78.500,402.719,34.000,1534.020,64.914
0.5,0.000,0.020,36.620,271.100,6.148,100.000,72.000,99.600,170.000,68.000,416.000,63.000,78.688,413.078,34.000,1550.240,65.584
0.5,0.000,0.020,37.105,287.160,5.813,100.000,72.000,99.600,174.000,72.000,466.000,64.000,78.688,421.516,34.000,1568.240,66.355
0.5,0.000,0.015,37.660,355.440,5.656,100.000,72.000,99.600,176.000,76.000,410.000,63.000,78.281,428.050,34.000,1589.340,67.260
0.5,0.000,0.020,38.190,383.640,5.660,100.000,72.000,99.600,178.000,78.000,410.000,64.000,78.875,433.438,34.000,1610.040,68.118
0.5,0.000,0.020,38.795,407.260,5.736,100.000,72.000,99.600,180.000,80.000,460.000,65.000,78.875,437.047,34.000,1632.740,69.085
0.5,0.000,0.020,39.390,435.660,5.852,100.000,72.000,99.600,184.000,82.000,438.000,64.000,79.094,439.969,34.000,1656.100,70.073
0.5,0.000,0.020,40.010,465.300,6.015,100.000,72.000,99.600,186.000,84.000,442.000,63.000,79.094,442.891,34.000,1680.120,71.087
0.5,0.000,0.020,40.610,477.500,6.205,100.000,72.000,99.600,188.000,86.000,472.000,60.000,79.094,445.469,34.000,1703.100,72.031
0.5,0.000,0.020,41.275,485.700,6.360,100.000,72.000,99.600,190.000,90.000,454.000,61.000,78.500,446.675,34.000,1725.600,73.033
0.5,0.000,0.020,41.840,487.000,6.458,100.000,72.000,99.600,194.000,92.000,444.000,61.000,79.281,447.025,34.000,1745.400,73.871
0.5,0.000,0.020,42.450,486.160,6.593,100.000,72.000,99.600,196.000,94.000,434.000,61.000,79.281,449.650,34.000,1766.620,74.740
0.5,0.000,0.020,43.065,488.860,6.745,100.000,72.000,99.600,198.000,96.000,438.000,59.000,79.500,450.000,34.000,1787.820,75.641
0.5,0.000,0.020,43.650,499.760,6.863,100.000,72.000,99.600,200.000,98.000,470.000,60.000,79.500,450.000,35.000,1807.520,76.470
0.5,0.000,0.020,44.395,501.820,6.946,100.000,72.000,99.600,202.000,100.000,472.000,60.000,79.500,450.000,35.000,1829.580,77.408
0.5,0.000,0.025,45.195,501.660,7.050,100.000,72.000,99.600,204.000,104.000,456.000,56.000,79.500,450.178,35.000,1853.780,78.437
0.5,0.500,0.020,45.950,496.880,7.159,100.000,72.000,99.600,208.000,106.000,452.000,59.000,79.688,450.000,35.000,1875.900,79.364
0.5,0.000,0.025,46.710,491.220,7.256,100.000,72.000,99.600,210.000,108.000,440.000,59.000,79.688,450.000,35.000,1899.080,80.342
0.5,0.000,0.020,47.320,484.920,7.326,100.000,72.000,99.600,212.000,112.000,476.000,57.000,79.688,450.000,35.000,1917.720,81.190
0.5,0.000,0.025,48.110,482.020,7.371,100.000,72.000,99.600,216.000,114.000,450.000,56.000,79.875,450.000,35.000,1941.580,82.160
0.5,0.000,0.020,48.815,483.560,7.444,94.800,69.120,76.160,218.000,116.000,480.000,59.000,79.875,450.178,36.000,1964.220,83.074
0.5,0.000,0.025,12.375,456.200,12.187,29.900,19.260,33.440,176.000,74.000,436.000,63.000,78.281,448.262,36.000,1904.060,82.801
0.5,0.000,0.020,1.125,304.240,13.865,2.700,1.700,24.680,140.000,38.000,488.000,63.000,80.188,435.659,36.000,2070.020,82.319
0.5,0.000,0.025,5.300,233.920,17.422,20.750,10.760,12.140,122.000,22.000,452.000,67.000,80.188,418.416,35.000,1653.720,81.741
0.5,0.000,0.020,32.715,179.780,15.203,99.850,64.080,89.520,130.000,28.000,438.000,65.000,80.375,404.781,35.000,1546.940,81.737
0.5,0.000,0.025,36.805,179.480,6.305,100.000,72.000,99.380,160.000,58.000,450.000,65.000,80.375,410.484,35.000,1557.520,82.243
0.5,0.000,0.025,36.915,225.520,5.633,100.000,72.000,99.600,172.000,72.000,418.000,65.000,80.688,422.031,35.000,1562.380,82.496
0.5,0.000,0.020,37.150,285.520,5.598,100.000,72.000,99.600,176.000,74.000,446.000,64.000,80.688,431.519,35.000,1569.560,82.870
0.5,0.000,0.025,37.350,326.960,5.598,100.000,72.000,99.600,178.000,76.000,420.000,65.000,79.875,438.422,35.000,1578.640,83.356
0.5,0.000,0.020,37.615,359.300,5.616,100.000,72.000,99.600,178.000,78.000,450.000,64.000,80.875,444.953,35.000,1587.220,83.796
0.5,0.000,0.025,37.970,379.960,5.650,100.000,72.000,99.600,180.000,78.000,450.000,63.000,80.875,448.950,35.000,1599.360,84.424
0.5,0.000,0.025,38.280,414.720,5.705,100.000,72.000,99.600,180.000,80.000,454.000,64.000,81.188,452.672,35.000,1612.160,85.119
0.5,0.000,0.020,38.520,433.720,5.768,100.000,72.000,99.600,182.000,80.000,418.000,65.000,81.188,455.700,35.000,1622.807,85.678
0.5,0.000,0.025,38.780,443.680,5.852,100.000,72.000,99.600,184.000,82.000,450.000,65.000,81.094,457.481,35.000,1632.208,86.180
0.5,0.000,0.025,39.025,459.460,5.961,100.000,72.000,99.600,184.000,82.000,418.000,65.000,81.375,460.153,35.000,1642.098,86.684
0.5,0.000,0.025,39.255,473.120,6.055,99.750,72.000,82.240,186.000,84.000,450.000,64.000,81.375,462.291,35.000,1651.095,87.187
0.5,0.000,0.025,4.155,465.120,9.544,10.600,6.280,5.800,174.000,74.000,444.000,66.000,81.375,462.291,35.000,1636.080,86.620
0.5,0.000,0.025,0.000,456.040,15.311,0.000,0.000,0.040,122.000,20.000,438.000,68.000,81.688,448.134,34.000,1626.420,85.970
0.5,0.000,0.020,0.160,404.480,18.142,0.850,0.520,2.660,116.000,14.000,412.000,68.000,81.688,428.069,34.000,1613.720,85.248
0.5,0.000,0.025,12.165,296.020,18.707,48.550,26.420,30.520,114.000,12.000,470.000,67.000,81.688,411.347,34.000,1610.320,84.910
0.5,0.000,0.025,20.690,246.240,14.034,67.650,40.660,39.520,126.000,24.000,476.000,66.000,81.875,404.094,34.000,1602.800,84.662
0.5,0.000,0.020,27.730,218.220,10.405,76.050,52.600,47.160,138.000,38.000,444.000,66.000,81.875,405.297,34.000,1607.940,84.896
0.5,0.000,0.025,28.115,222.520,8.127,73.500,52.860,47.620,154.000,52.000,414.000,65.000,81.875,411.350,34.000,1608.400,84.972
0.5,0.000,0.025,6.210,265.120,9.530,23.400,14.940,22.040,144.000,42.000,428.000,66.000,82.094,416.359,34.000,1598.380,84.605
0.5,0.000,0.025,0.000,288.940,13.521,0.000,0.000,0.000,120.000,18.000,420.000,68.000,82.094,410.312,33.000,1588.520,83.916
0.5,0.000,0.020,0.000,263.640,17.253,0.000,0.000,0.000,114.000,12.000,452.000,68.000,82.094,396.528,33.000,1577.560,83.399
0.5,0.000,0.025,0.000,205.580,18.706,0.000,0.000,0.000,112.000,12.000,420.000,68.000,82.375,382.375,33.000,1569.020,82.861
0.5,0.000,0.020,0.000,155.460,19.560,0.000,0.000,0.000,112.000,10.000,450.000,67.000,82.375,369.284,33.000,1556.120,82.227
0.5,0.000,0.025,0.290,113.380,20.103,1.950,1.040,3.740,112.000,10.000,440.000,68.000,82.375,357.047,33.000,1543.160,81.569
0.5,0.000,0.025,5.430,93.100,19.659,29.300,14.900,20.980,112.000,10.000,466.000,67.000,82.375,348.116,33.000,1538.080,81.096
0.5,0.000,0.020,16.835,106.420,16.330,67.500,37.180,44.140,114.000,12.000,418.000,67.000,82.594,344.125,33.000,1530.380,80.832
0.5,0.000,0.025,33.900,153.440,11.492,99.950,67.380,95.720,136.000,34.000,446.000,65.000,82.594,349.172,33.000,1535.680,81.089
0.5,0.000,0.020,36.500,172.340,5.910,100.000,72.000,99.540,162.000,60.000,424.000,66.000,82.594,366.869,33.000,1545.280,81.594
0.5,0.000,0.025,36.700,229.400,5.316,100.000,72.000,99.600,170.000,70.000,420.000,64.000,82.594,384.969,33.000,1553.260,82.023
0.5,0.000,0.020,36.960,260.080,5.533,100.000,72.000,99.600,174.000,72.000,428.000,64.000,82.875,399.453,33.000,1563.060,82.514
0.5,0.000,0.025,37.220,286.980,5.613,100.000,72.000,99.600,176.000,74.000,416.000,64.000,82.875,410.659,33.000,1573.380,83.053
0.5,0.000,0.020,37.495,303.960,5.667,100.000,72.000,99.600,176.000,76.000,414.000,64.000,82.875,418.594,33.000,1582.140,83.550
0.5,0.000,0.025,37.795,338.460,5.718,100.000,72.000,99.600,178.000,76.000,454.000,64.000,82.875,426.500,33.000,1593.460,84.138
0.5,0.000,0.025,38.000,370.400,5.766,100.000,72.000,99.600,178.000,78.000,452.000,65.000,83.594,432.216,33.000,1601.060,84.540
0.5,0.000,0.020,38.270,398.240,5.829,100.000,72.000,99.600,180.000,78.000,432.000,64.000,83.094,437.391,33.000,1610.640,85.034
0.5,0.000,0.025,38.460,431.860,5.893,100.000,72.000,99.600,182.000,80.000,422.000,64.000,83.094,441.516,33.000,1619.680,85.522
0.5,0.000,0.025,38.715,450.460,5.969,100.000,72.000,99.600,182.000,82.000,424.000,63.000,83.094,445.984,33.000,1630.300,86.061
0.5,0.000,0.025,38.790,461.640,6.044,100.000,72.000,99.600,184.000,82.000,430.000,63.000,84.594,448.600,33.000,1633.100,86.266
0.5,0.000,0.020,38.390,474.720,6.105,100.000,72.000,99.600,184.000,82.000,444.000,65.000,83.375,451.072,33.000,1616.940,85.437
0.5,0.000,0.025,37.800,475.520,6.112,100.000,72.000,99.600,182.000,80.000,450.000,65.000,83.375,453.562,33.000,1593.680,84.208
0.5,0.000,0.025,37.210,474.620,6.053,100.000,72.000,99.600,180.000,78.000,406.000,64.000,83.375,454.988,33.000,1571.360,83.023
0.5,0.000,0.020,36.705,472.940,5.899,100.000,72.000,99.600,178.000,76.000,428.000,66.000,83.375,457.303,33.000,1553.480,82.083
0.5,0.000,0.025,36.265,456.500,5.750,100.000,72.000,99.600,176.000,74.000,416.000,66.000,83.375,459.797,33.000,1536.860,81.209
0.5,0.000,0.020,35.970,436.820,5.617,100.000,72.000,99.600,174.000,74.000,434.000,65.000,83.375,461.756,33.000,1525.560,80.592
0.5,0.000,0.025,35.745,418.680,5.518,100.000,72.000,99.600,174.000,72.000,406.000,63.000,83.281,464.250,33.000,1517.960,80.197
0.5,0.000,0.020,35.645,399.660,5.433,100.000,72.000,99.600,172.000,72.000,422.000,65.000,83.688,466.387,33.000,1513.827,79.983
0.5,0.000,0.025,35.520,392.420,5.377,100.000,72.000,99.600,172.000,72.000,404.000,65.000,83.594,467.812,33.000,1509.000,79.685
0.5,0.000,0.020,35.655,388.600,5.335,100.000,72.000,99.600,172.000,70.000,434.000,65.000,83.594,469.594,33.000,1513.992,79.956
0.5,0.000,0.025,35.845,387.000,5.306,100.000,72.000,99.600,172.000,72.000,428.000,65.000,83.594,471.375,33.000,1521.992,80.355
0.5,0.000,0.020,36.195,387.000,5.296,100.000,72.000,99.600,174.000,72.000,402.000,65.000,83.594,471.919,33.000,1534.840,81.044
0.5,0.000,0.025,36.535,387.320,5.323,100.000,72.000,99.600,176.000,74.000,422.000,63.000,83.594,473.913,33.000,1547.340,81.693
0.5,0.000,0.020,36.890,388.560,5.399,100.000,72.000,99.600,176.000,76.000,404.000,63.000,83.594,475.000,33.000,1560.820,82.413
0.5,0.500,0.025,37.225,390.660,5.520,100.000,72.000,99.600,178.000,76.000,418.000,63.000,83.500,475.000,33.000,1572.900,83.038
0.5,0.000,0.020,37.525,400.260,5.638,100.000,72.000,99.600,178.000,78.000,438.000,62.000,83.875,475.712,33.000,1585.140,83.710
0.5,0.000,0.025,37.895,407.260,5.715,100.000,72.000,99.600,180.000,78.000,424.000,63.000,83.875,476.425,33.000,1597.880,84.358
0.5,0.000,0.025,38.200,416.120,5.816,100.000,72.000,99.600,182.000,80.000,430.000,63.000,83.875,476.959,33.000,1610.140,85.004
0.5,0.000,0.025,38.515,433.740,5.922,100.000,72.000,99.600,182.000,82.000,416.000,62.000,83.875,477.672,33.000,1622.800,85.673
0.5,0.000,0.020,38.860,446.080,6.013,100.000,72.000,99.600,184.000,82.000,432.000,63.000,83.875,478.384,33.000,1636.120,86.369
0.5,0.000,0.025,39.185,454.460,6.128,100.000,72.000,99.600,186.000,84.000,422.000,62.000,84.781,478.384,33.000,1648.300,87.022
0.5,0.000,0.025,39.475,460.700,6.229,100.000,72.000,99.600,186.000,86.000,426.000,62.000,84.094,478.206,33.000,1660.440,87.666
0.5,0.000,0.025,39.715,461.900,6.294,99.750,72.000,84.620,188.000,86.000,418.000,61.000,84.094,478.384,33.000,1668.320,88.102
0.5,0.000,0.025,10.815,454.320,8.015,20.750,15.840,19.700,184.000,84.000,416.000,63.000,84.094,476.778,33.000,1663.720,87.937
0.5,0.000,0.025,0.000,414.500,14.226,0.000,0.000,0.000,124.000,22.000,428.000,66.000,84.094,463.359,33.000,1646.160,87.097
0.5,0.000,0.020,0.000,331.080,16.688,0.000,0.000,0.000,116.000,14.000,472.000,68.000,84.281,443.603,33.000,1635.800,86.456
0.5,0.000,0.025,0.000,235.300,18.905,0.000,0.000,0.000,114.000,14.000,410.000,67.000,84.281,425.134,33.000,1623.340,85.767
0.5,0.000,0.025,0.000,162.960,19.427,0.000,0.000,0.000,114.000,12.000,456.000,67.000,84.281,409.278,33.000,1611.700,85.136
0.5,0.000,0.025,0.000,121.820,19.872,0.000,0.000,0.000,114.000,12.000,438.000,67.000,84.281,395.153,32.000,1604.360,84.794
0.5,0.000,0.020,0.000,93.460,20.212,0.000,0.000,0.000,112.000,12.000,448.000,66.000,84.188,382.031,32.000,1606.640,84.788
0.5,0.000,0.025,0.000,72.080,20.377,0.000,0.000,0.000,112.000,12.000,432.000,67.000,84.594,370.663,32.000,1614.640,85.290
0.5,0.000,0.025,0.000,62.320,20.377,0.000,0.000,0.000,112.000,12.000,430.000,67.000,84.594,360.141,32.000,1622.560,85.666
0.5,0.000,0.025,0.000,54.680,20.457,0.000,0.000,0.000,112.000,12.000,440.000,68.000,84.594,350.297,32.000,1629.860,86.052
0.5,0.000,0.020,0.000,47.620,20.476,0.000,0.000,0.000,112.000,12.000,430.000,68.000,84.594,342.803,32.000,1643.880,86.796
0.5,0.000,0.025,0.000,43.560,20.493,0.000,0.000,0.000,112.000,12.000,416.000,67.000,84.000,335.166,32.000,1654.560,87.385
0.5,0.000,0.025,0.000,40.180,20.511,0.000,0.000,0.000,112.000,12.000,408.000,67.000,84.781,328.556,32.000,1663.520,87.799
0.5,0.000,0.025,0.000,37.200,20.522,0.000,0.000,0.000,112.000,12.000,452.000,67.000,84.781,322.534,32.000,1659.500,87.676
0.5,0.000,0.025,1.005,35.020,20.546,5.900,2.760,7.700,112.000,12.000,466.000,66.000,84.781,316.806,32.000,1653.840,87.177
0.5,0.000,0.025,4.595,33.660,19.587,22.550,11.220,21.500,112.000,12.000,458.000,66.000,84.781,312.841,32.000,1639.140,86.623
0.5,0.000,0.020,11.270,61.840,17.657,47.850,25.120,31.020,112.000,12.000,424.000,66.000,84.781,311.959,32.000,1632.380,86.187
0.5,0.000,0.025,16.375,92.100,14.923,60.400,34.220,36.660,122.000,20.000,430.000,65.000,84.781,316.219,32.000,1629.300,86.039
0.5,0.000,0.025,36.680,114.360,10.361,99.900,68.580,89.580,136.000,34.000,424.000,63.000,85.094,326.059,32.000,1629.800,86.094
0.5,0.000,0.025,38.560,175.180,6.113,100.000,72.000,99.380,168.000,66.000,418.000,62.000,85.094,344.788,32.000,1624.600,85.802
0.5,0.000,0.025,38.585,296.980,5.952,100.000,72.000,99.600,176.000,76.000,426.000,62.000,85.094,365.144,32.000,1624.600,85.808
0.5,0.000,0.020,38.580,355.480,6.034,100.000,72.000,99.600,180.000,78.000,424.000,62.000,85.094,381.859,32.000,1625.280,85.841
0.5,0.000,0.025,38.650,385.380,6.090,100.000,72.000,99.600,180.000,78.000,418.000,61.000,85.094,394.119,32.000,1628.688,86.008
0.5,0.000,0.025,38.650,403.380,6.118,100.000,72.000,99.600,180.000,80.000,418.000,60.000,85.094,405.469,32.000,1628.488,86.013
0.5,0.000,0.025,38.725,433.540,6.138,100.000,72.000,99.600,180.000,80.000,422.000,59.000,85.094,413.259,32.000,1629.373,86.073
0.5,0.000,0.020,38.715,444.940,6.157,100.000,72.000,99.600,180.000,80.000,408.000,60.000,85.094,420.828,32.000,1630.292,86.082
0.5,0.000,0.025,38.930,452.560,6.157,100.000,72.000,99.600,182.000,80.000,440.000,61.000,85.094,427.016,32.000,1638.340,86.510
0.5,0.000,0.025,39.105,464.620,6.172,100.000,72.000,99.600,182.000,80.000,414.000,61.000,85.094,431.350,32.000,1645.280,86.886
0.5,0.000,0.025,39.240,472.340,6.202,95.100,66.720,68.520,184.000,82.000,434.000,58.000,85.094,436.188,32.000,1649.800,87.202
0.5,0.000,0.025,0.170,464.140,11.213,0.100,0.100,2.680,156.000,56.000,420.000,64.000,85.094,437.734,32.000,1633.080,86.382
0.5,0.000,0.025,0.000,445.260,17.876,0.000,0.000,0.240,120.000,18.000,456.000,65.000,85.094,424.100,32.000,1622.160,85.723
0.5,0.000,0.020,12.345,392.140,19.324,48.350,27.340,36.060,114.000,14.000,412.000,65.000,85.094,405.309,31.000,1615.980,85.181
0.5,0.000,0.025,36.855,330.520,10.748,99.950,69.680,96.480,138.000,36.000,410.000,62.000,85.094,397.562,31.000,1617.600,85.407
0.5,0.000,0.025,38.670,270.180,6.790,100.000,72.000,99.580,170.000,68.000,434.000,61.000,85.094,408.584,32.000,1629.800,86.035
0.5,0.000,0.025,39.005,321.940,6.396,100.000,72.000,99.600,178.000,78.000,416.000,60.000,85.094,419.453,32.000,1640.460,86.625
0.5,0.000,0.020,39.255,400.680,6.307,100.000,72.000,99.600,182.000,80.000,446.000,58.000,85.094,427.878,32.000,1651.260,87.159
0.5,0.000,0.025,39.490,439.780,6.307,100.000,72.000,99.600,184.000,82.000,438.000,59.000,85.094,433.953,32.000,1661.540,87.729
0.5,0.000,0.025,39.725,449.780,6.326,100.000,72.000,99.600,184.000,84.000,410.000,59.000,85.094,438.078,32.000,1668.900,88.138
0.5,0.000,0.025,39.900,453.440,6.366,100.000,72.000,99.600,186.000,84.000,414.000,59.000,85.094,442.375,32.000,1675.440,88.494
0.5,0.000,0.025,39.975,456.040,6.410,100.000,72.000,99.600,186.000,84.000,432.000,57.000,85.094,446.156,32.000,1679.060,88.644
0.5,0.000,0.025,40.050,457.000,6.449,100.000,72.000,99.600,186.000,86.000,406.000,59.000,85.094,448.600,32.000,1682.280,88.848
0.5,0.000,0.025,40.100,457.000,6.470,100.000,72.000,99.600,188.000,86.000,430.000,58.000,85.094,450.712,32.000,1683.060,88.890
0.5,0.000,0.025,40.130,456.820,6.496,100.000,72.000,99.600,188.000,86.000,420.000,58.000,85.094,453.562,32.000,1686.440,89.068
0.5,0.000,0.025,40.330,456.000,6.519,100.000,72.000,99.600,188.000,86.000,410.000,57.000,85.094,454.453,32.000,1693.540,89.428
0.5,0.000,0.025,40.540,456.500,6.536,100.000,72.000,99.600,188.000,88.000,430.000,56.000,85.094,457.125,32.000,1700.560,89.808
0.5,0.000,0.025,40.630,457.680,6.577,100.000,72.000,99.600,190.000,88.000,430.000,57.000,85.094,457.125,33.000,1703.920,89.989
0.5,0.000,0.025,40.555,458.660,6.620,100.000,72.000,99.600,190.000,88.000,412.000,57.000,85.094,458.372,33.000,1700.640,89.852
0.5,0.000,0.025,40.345,461.100,6.651,100.000,72.000,99.600,190.000,88.000,450.000,58.000,84.500,460.688,33.000,1693.940,89.491
0.5,0.000,0.025,40.050,462.040,6.651,100.000,72.000,99.600,190.000,88.000,410.000,59.000,85.000,460.688,33.000,1681.120,88.803
0.5,0.000,0.020,39.570,458.580,6.648,100.000,72.000,99.600,188.000,86.000,422.000,60.000,85.375,461.934,33.000,1661.520,87.802
0.5,0.000,0.025,39.030,453.880,6.586,100.000,72.000,99.600,186.000,84.000,426.000,61.000,84.281,464.250,33.000,1640.180,86.664
0.5,0.000,0.025,38.520,454.440,6.456,100.000,72.000,99.600,184.000,84.000,410.000,62.000,85.281,464.784,33.000,1621.400,85.662
0.5,0.000,0.025,38.115,458.820,6.316,100.000,72.000,99.600,182.000,82.000,422.000,60.000,85.281,464.962,33.000,1605.740,84.832
0.5,0.000,0.025,37.872,461.140,6.193,100.000,72.000,99.600,182.000,80.000,412.000,60.000,85.281,467.456,33.000,1597.380,84.374
0.5,0.000,0.020,37.706,470.080,6.086,100.000,72.000,99.600,180.000,80.000,428.000,60.000,85.281,467.812,33.000,1592.180,84.096
0.5,0.000,0.025,37.805,475.280,6.025,100.000,72.000,99.600,180.000,78.000,398.000,61.000,85.281,469.594,33.000,1593.500,84.162
0.5,0.000,0.025,38.055,475.560,5.990,100.000,72.000,99.600,180.000,78.000,386.000,61.000,85.281,471.375,33.000,1601.480,84.577
0.5,0.500,0.020,38.385,475.860,5.984,100.000,72.000,99.600,180.000,80.000,412.000,60.000,85.281,471.556,33.000,1616.160,85.309
0.5,0.000,0.025,38.955,488.320,5.994,100.000,72.000,99.600,182.000,82.000,428.000,60.000,85.281,473.369,33.000,1638.760,86.504
0.5,0.000,0.025,39.570,498.400,6.074,100.000,72.000,98.040,184.000,84.000,440.000,59.000,85.281,475.000,33.000,1661.820,87.728
0.5,0.000,0.025,7.985,500.940,7.184,24.750,17.280,3.300,188.000,86.000,394.000,61.000,85.594,474.094,33.000,1671.480,88.504
0.5,0.000,0.025,0.000,450.220,14.712,0.000,0.000,0.000,124.000,24.000,432.000,65.000,85.594,460.688,33.000,1685.712,89.022
0.5,0.000,0.025,0.000,352.740,17.982,0.000,0.000,0.000,116.000,16.000,420.000,65.000,85.594,440.316,32.000,1682.310,88.864
0.5,0.000,0.025,0.000,234.340,19.313,0.000,0.000,0.000,116.000,14.000,410.000,64.000,85.594,421.344,32.000,1657.520,87.608
0.5,0.000,0.020,0.000,159.680,19.770,0.000,0.000,0.000,114.000,14.000,434.000,64.000,85.594,405.309,32.000,1633.380,86.298
0.5,0.000,0.025,0.000,118.140,20.072,0.000,0.000,0.000,114.000,12.000,394.000,64.000,85.594,391.006,32.000,1603.600,84.776
0.5,0.000,0.025,0.000,93.220,20.143,0.000,0.000,0.000,114.000,12.000,412.000,64.000,85.781,378.422,32.000,1570.920,83.088
0.5,0.000,0.025,0.000,77.080,20.248,0.000,0.000,0.000,112.000,12.000,416.000,65.000,85.781,367.378,32.000,1544.240,81.582
0.5,0.000,0.020,21.240,66.320,19.063,73.150,42.680,61.060,112.000,10.000,440.000,65.000,85.781,357.734,32.000,1532.880,80.836
0.5,0.000,0.025,34.835,96.980,9.394,100.000,70.160,98.660,140.000,38.000,388.000,62.000,85.781,363.244,32.000,1511.800,79.870
0.5,0.000,0.020,35.225,175.600,5.662,100.000,72.000,99.600,162.000,60.000,442.000,62.000,85.781,381.694,32.000,1497.420,79.120
0.5,0.000,0.020,34.995,261.340,5.478,100.000,72.000,99.600,168.000,66.000,422.000,61.000,85.781,398.594,32.000,1488.320,78.632
0.5,0.000,0.025,34.780,287.980,5.422,100.000,72.000,99.600,168.000,66.000,412.000,63.000,85.688,411.350,32.000,1477.880,78.082
0.5,0.000,0.020,34.685,308.360,5.308,100.000,72.000,99.600,168.000,66.000,396.000,63.000,86.000,421.688,32.000,1472.180,77.776
0.5,0.000,0.020,34.655,318.560,5.213,99.750,72.000,77.920,168.000,66.000,418.000,62.000,86.000,430.481,32.000,1471.860,77.750
0.5,0.000,0.025,3.445,333.100,6.477,9.900,8.580,0.000,168.000,66.000,410.000,65.000,86.000,436.188,32.000,1448.880,76.796
0.5,0.000,0.020,0.000,336.980,15.123,0.000,0.000,0.000,118.000,18.000,432.000,64.000,86.000,428.413,31.000,1435.360,75.890
