Tempo_unidade_s,Distancia_percorrida_pelo_veiculo_unidade_km,Consumo_de_combustivel_unidade_Lporh,Nivel_de_gases_NOx_na_saida_do_catalisador_unidade_ppm,Oxigenio_na_saida_do_catalisador_unidade_%,Porcentagem_de_carga_unidade_%,Porcentagem_de_torque_atual_do_motor_unidade_%,Posicao_do_pedal_do_acelerador_unidade_%,Pressao_do_ar_na_admissao_unidade_kPa,Pressao_do_oleo_do_motor_unidade_kPa,Temperatura_da_agua_unidade_deg_C,Temperatura_dos_gases_de_entrada_no_catalisador_unidade_deg_C,Temperatura_no_coletor_de_admissao_unidade_deg_C,Velocidade_do_motor_unidade_rpm,Velocidade_do_veiculo_unidade_kmporh
0.5,0.025,21.930,302.785,7.991,100.000,68.860,96.000,90.000,480.000,87.000,26.000,49.000,1725.342,82.134
0.5,0.020,21.930,300.985,7.976,100.000,68.260,95.240,90.000,480.000,87.000,26.000,49.000,1717.470,81.763
0.5,0.025,21.930,295.855,7.964,100.000,68.000,94.920,90.000,480.000,87.000,26.000,49.000,1710.828,81.454
0.5,0.025,21.930,292.025,7.944,100.000,68.000,94.800,88.000,480.000,87.000,26.000,49.000,1706.615,81.233
0.5,0.020,21.895,289.495,7.915,100.000,68.000,94.800,88.000,480.000,87.000,26.000,49.000,1694.830,80.694
0.5,0.025,21.510,287.390,7.880,100.000,68.000,94.800,86.000,480.000,87.000,26.000,48.500,1686.385,80.283
0.5,0.015,21.510,285.745,7.833,100.000,68.000,94.580,86.000,480.000,87.000,26.000,48.000,1677.872,79.883
0.5,0.025,21.140,284.090,7.786,100.000,68.000,94.480,86.000,480.000,87.000,26.000,48.000,1668.567,79.403
0.5,0.025,21.540,282.105,7.733,100.000,68.000,94.940,85.000,480.000,87.000,26.000,48.000,1661.460,79.069
0.5,0.020,21.150,279.160,7.682,100.000,68.000,94.840,86.000,480.000,88.000,26.000,48.000,1657.945,78.898
0.5,0.025,21.155,278.250,7.638,100.000,68.000,94.800,85.000,480.000,88.000,26.000,48.000,1651.772,78.634
0.5,0.015,21.125,276.845,7.603,100.000,67.740,94.800,84.000,480.000,88.000,26.000,48.000,1644.905,78.308
0.5,0.025,20.750,275.670,7.565,100.000,67.840,95.380,83.000,480.000,87.000,26.000,47.500,1638.487,77.974
0.5,0.020,21.150,274.475,7.524,100.000,67.400,99.600,84.000,480.000,87.000,26.000,47.000,1633.112,77.738
0.5,0.025,20.760,273.425,7.480,100.000,67.060,99.460,84.000,480.000,88.000,26.000,47.000,1627.908,77.479
0.5,0.025,20.785,271.710,7.441,100.000,67.000,99.200,84.000,480.000,87.000,26.000,47.000,1624.230,77.317
0.5,0.015,20.790,270.240,7.404,100.000,67.000,99.200,82.000,480.000,87.000,26.000,47.000,1621.330,77.163
0.5,0.025,20.790,268.840,7.377,100.000,67.000,99.200,84.000,480.000,87.000,26.000,47.000,1619.395,77.069
0.5,0.020,20.790,268.420,7.353,100.000,67.000,99.200,84.000,480.000,87.000,26.000,47.000,1616.327,76.934
0.5,0.015,20.405,267.610,7.336,100.000,67.000,99.200,83.000,480.000,87.000,26.000,46.500,1613.767,76.813
0.5,0.025,20.790,267.000,7.318,100.000,67.000,99.200,82.000,480.000,87.000,26.000,46.000,1611.910,76.718
0.5,0.025,20.790,266.330,7.299,100.000,67.000,99.200,83.000,480.000,87.000,26.000,46.000,1609.128,76.584
0.5,0.025,20.405,266.000,7.281,100.000,67.000,99.200,82.000,480.000,87.000,26.000,46.000,1608.150,76.529
0.5,0.015,20.790,265.800,7.267,100.000,67.000,99.200,82.000,480.000,87.000,26.000,46.000,1607.775,76.519
0.5,0.020,20.405,265.865,7.256,100.000,67.000,98.900,83.000,480.000,87.000,26.000,46.000,1605.438,76.408
0.5,0.025,20.790,265.360,7.242,100.000,67.000,98.800,83.000,480.000,87.000,26.000,46.000,1605.442,76.393
0.5,0.025,20.415,265.750,7.229,99.950,67.120,98.740,82.000,480.000,87.000,26.000,46.000,1599.702,76.129
0.5,0.015,20.445,265.385,7.214,100.000,67.280,98.540,81.000,480.000,87.000,26.000,46.000,1593.670,75.863
0.5,0.025,20.455,265.025,7.194,99.900,67.160,98.480,82.000,480.000,87.000,26.000,46.000,1589.520,75.659
0.5,0.020,20.490,264.775,7.173,100.000,67.000,98.400,81.000,480.000,87.000,26.000,46.000,1583.560,75.383
0.5,0.015,20.125,264.275,7.149,100.000,67.000,98.400,81.000,480.000,87.000,26.000,45.500,1578.500,75.119
0.5,0.025,20.535,263.440,7.124,100.000,67.000,98.400,81.000,480.000,87.000,26.000,45.000,1572.533,74.859
0.5,0.025,20.170,262.655,7.096,100.000,67.000,98.640,80.000,480.000,87.000,26.000,45.000,1570.798,74.758
0.5,0.015,20.180,261.670,7.072,100.000,67.000,98.420,82.000,480.000,87.000,26.000,45.000,1566.577,74.569
0.5,0.025,20.215,260.605,7.047,100.000,67.020,98.400,82.000,480.000,87.000,26.000,45.000,1563.800,74.423
0.5,0.020,20.220,259.355,7.024,99.950,67.020,98.080,82.000,480.000,87.000,26.000,45.000,1560.520,74.258
0.5,0.015,20.225,258.060,7.006,99.950,67.020,97.600,81.000,480.000,87.000,26.000,45.000,1558.020,74.159
0.5,0.025,20.260,257.065,6.990,99.850,67.040,97.600,80.000,480.000,87.000,26.000,45.000,1554.368,73.964
0.5,0.015,19.890,255.470,6.972,99.850,67.180,97.600,80.000,480.000,87.000,26.000,45.000,1552.402,73.878
0.5,0.025,20.275,252.495,6.955,99.850,67.100,97.600,80.000,480.000,87.000,26.000,45.000,1553.155,73.898
0.5,0.025,20.275,250.320,6.936,99.850,67.080,97.600,79.000,480.000,87.000,26.000,45.000,1552.763,73.898
0.5,0.015,20.270,247.505,6.928,99.850,67.120,97.920,78.000,480.000,87.000,26.000,45.000,1552.705,73.908
0.5,0.020,19.890,245.120,6.921,99.850,67.180,99.600,79.000,480.000,87.000,26.000,45.000,1552.152,73.873
0.5,0.025,20.280,243.150,6.912,99.950,67.080,nan,80.000,480.000,87.000,26.000,45.000,1552.335,73.873
0.5,0.015,20.275,240.130,6.907,99.900,67.160,nan,80.000,480.000,87.000,26.000,44.000,1551.975,73.868
0.5,0.025,19.890,236.410,6.901,99.900,67.140,nan,80.000,480.000,87.000,26.000,44.000,1550.602,73.783
0.5,0.015,20.280,233.075,6.894,100.000,67.100,nan,79.000,480.000,87.000,26.000,44.000,1549.602,73.753
0.5,0.025,19.890,228.140,6.887,100.000,67.120,nan,78.000,480.000,87.000,26.000,44.000,1549.858,73.748
0.5,0.020,20.280,225.215,6.880,99.850,67.080,98.200,80.000,480.000,87.000,26.000,44.000,1550.903,73.798
0.5,0.015,20.285,223.470,6.876,99.950,67.060,97.320,80.000,480.000,87.000,26.000,44.000,1548.062,73.683
0.5,0.025,19.925,221.285,6.873,100.000,67.000,97.200,79.000,480.000,87.000,26.000,44.000,1545.527,73.534
0.5,0.025,20.320,219.250,6.870,100.000,67.000,97.200,78.000,480.000,87.000,26.000,44.000,1545.348,73.534
0.5,0.015,19.925,216.100,6.867,100.000,67.000,97.200,79.000,480.000,87.000,26.000,44.000,1545.550,73.549
0.5,0.025,19.925,213.170,6.864,100.000,67.000,97.200,79.000,480.000,87.000,26.000,44.000,1545.713,73.544
0.5,0.015,20.325,210.640,6.863,100.000,67.000,97.340,80.000,480.000,87.000,26.000,44.000,1545.003,73.514
0.5,0.020,19.930,207.890,6.861,100.000,67.000,97.560,78.000,480.000,87.000,26.000,44.000,1545.805,73.544
0.5,0.025,20.280,205.530,6.858,100.000,67.000,97.220,80.000,480.000,87.000,26.000,44.000,1547.773,73.653
0.5,0.015,19.895,202.645,6.858,100.000,67.080,97.360,80.000,480.000,88.000,26.000,44.000,1549.145,73.704
0.5,0.025,20.270,199.645,6.858,99.850,67.060,97.220,79.000,480.000,87.000,26.000,44.000,1553.277,73.908
0.5,0.025,20.235,196.810,6.856,100.000,67.040,97.380,78.000,480.000,88.000,26.000,44.000,1559.295,74.213
0.5,0.015,20.220,194.145,6.845,100.000,67.000,97.440,78.000,480.000,88.000,26.000,43.000,1562.537,74.358
0.5,0.020,20.190,191.545,6.839,100.000,67.000,97.200,80.000,480.000,88.000,26.000,43.000,1567.267,74.574
0.5,0.020,20.550,189.740,6.838,100.000,67.000,97.200,79.000,480.000,88.000,26.000,43.000,1572.983,74.848
0.5,0.020,20.130,187.825,6.841,100.000,67.000,97.280,80.000,480.000,88.000,26.000,43.000,1578.515,75.103
0.5,0.025,20.515,185.865,6.846,100.000,67.000,96.860,79.000,480.000,88.000,26.000,43.000,1581.808,75.258
0.5,0.015,20.495,184.580,6.853,100.000,67.000,86.200,80.000,480.000,88.000,26.000,43.000,1584.173,75.398
0.5,0.025,20.110,182.675,6.862,100.000,67.000,81.800,80.000,480.000,88.000,26.000,43.000,1583.727,75.368
0.5,0.020,20.490,180.495,6.869,100.000,67.000,91.500,80.000,480.000,88.000,26.000,43.000,1584.060,75.368
0.5,0.025,20.475,178.125,6.875,100.000,67.000,93.700,80.000,480.000,88.000,26.000,43.000,1584.372,75.409
0.5,0.015,20.460,175.740,6.883,100.000,67.080,93.600,80.000,480.000,88.000,26.000,43.000,1587.580,75.559
0.5,0.025,20.455,174.450,6.892,100.000,67.240,93.600,80.000,480.000,88.000,26.000,43.000,1591.095,75.734
0.5,0.025,20.435,173.320,6.902,99.850,67.260,93.540,80.000,480.000,88.000,26.000,43.000,1596.310,75.959
0.5,0.015,20.405,171.825,6.917,100.000,67.040,93.220,80.000,480.000,88.000,26.000,43.000,1601.870,76.213
0.5,0.020,20.790,170.275,6.944,100.000,67.000,93.200,81.000,480.000,88.000,26.000,43.000,1609.838,76.588
0.5,0.025,20.405,169.470,6.983,100.000,67.000,93.200,82.000,480.000,88.000,26.000,43.000,1616.050,76.908
0.5,0.015,20.790,169.160,7.017,100.000,67.020,93.200,82.000,480.000,88.000,26.000,43.000,1620.699,77.124
0.5,0.025,20.785,168.345,7.059,100.000,67.000,93.080,82.000,480.000,88.000,26.000,43.000,1624.457,77.328
0.5,0.025,21.150,168.100,7.103,100.000,67.120,92.480,82.000,480.000,88.000,26.000,43.000,1628.608,77.514
0.5,0.020,19.735,167.550,7.148,86.750,58.640,76.020,87.000,480.000,88.000,26.000,43.000,1622.582,77.508
0.5,0.015,0.010,162.860,10.659,0.000,0.000,0.240,37.000,480.000,88.000,26.000,43.000,1592.617,75.778
0.5,0.025,0.000,150.440,16.894,0.000,0.000,0.000,12.000,480.000,88.000,26.000,43.000,1541.112,73.388
0.5,0.025,0.000,137.155,18.329,0.000,0.000,0.000,8.000,480.000,88.000,26.000,43.000,1488.543,70.879
0.5,0.015,0.000,129.320,18.990,0.000,0.000,0.000,8.000,480.000,88.000,26.000,44.000,1437.450,68.453
0.5,0.025,0.000,124.330,19.372,0.000,0.000,0.000,6.000,480.000,88.000,26.000,44.000,1386.513,66.043
0.5,0.015,0.000,121.125,19.609,0.000,0.000,0.000,6.000,480.000,88.000,26.000,44.000,1336.025,63.623
0.5,0.015,0.000,119.670,19.784,0.000,0.000,0.000,6.000,480.000,88.000,26.000,44.000,1266.582,60.328
0.5,0.015,0.000,118.150,19.906,0.000,0.000,0.000,6.000,480.000,88.000,26.000,44.000,1145.755,54.598
0.5,0.015,0.000,116.640,20.009,0.000,0.000,0.000,5.000,480.000,88.000,26.000,44.000,1020.205,48.599
0.5,0.015,0.000,115.210,20.096,0.000,0.000,0.000,4.000,480.000,87.000,26.000,44.000,899.950,42.859
0.5,0.010,0.870,113.770,20.142,13.050,6.660,0.000,3.000,480.000,87.000,26.000,44.000,797.175,38.439
0.5,0.015,1.750,112.285,20.106,21.750,11.040,0.000,3.000,480.000,87.000,26.000,44.000,768.033,36.249
0.5,0.010,1.700,108.615,19.324,22.150,11.160,0.000,2.000,480.000,87.000,26.000,44.000,764.770,32.743
0.5,0.005,1.750,107.680,18.481,22.250,11.200,0.000,3.000,480.000,87.000,26.000,44.000,761.788,27.903
0.5,0.010,1.815,107.150,18.079,29.850,15.200,0.000,3.000,480.000,87.000,26.000,44.000,728.815,23.828
0.5,0.005,2.720,106.925,17.866,35.650,18.120,4.680,2.000,480.000,87.000,26.000,44.000,738.543,22.058
0.5,0.000,1.695,105.965,17.019,20.400,10.560,10.220,2.000,480.000,87.000,26.000,44.000,788.420,20.603
0.5,0.010,2.435,105.365,16.622,36.650,19.860,23.760,2.000,480.000,87.000,26.000,44.000,859.617,19.263
0.5,0.005,6.330,104.730,16.812,73.900,40.200,38.100,6.000,480.000,87.000,26.000,44.000,860.545,19.364
0.5,0.000,7.410,106.150,12.857,75.950,43.640,43.260,11.000,480.000,87.000,26.000,44.000,915.160,20.578
0.5,0.010,7.880,109.025,8.861,73.000,43.680,43.560,13.000,480.000,87.000,26.000,44.000,975.835,21.963
0.5,0.005,5.705,112.635,7.738,48.850,29.400,31.260,14.000,480.000,87.000,26.000,44.000,996.030,22.484
0.5,0.010,4.580,121.740,9.547,46.600,27.760,30.500,8.000,480.000,87.000,26.000,44.000,980.520,22.094
0.5,0.010,5.740,125.145,12.291,57.250,33.740,34.760,8.000,480.000,87.000,26.000,44.000,973.252,21.908
0.5,0.000,6.555,128.210,12.400,60.850,36.500,36.460,10.000,480.000,87.000,26.000,44.000,987.825,22.273
0.5,0.005,5.465,150.970,11.246,49.750,29.740,31.760,9.000,480.000,87.000,26.000,44.000,988.980,22.309
0.5,0.010,4.685,184.700,11.325,45.750,27.160,29.720,8.000,480.000,86.000,26.000,44.000,970.127,21.879
0.5,0.005,4.395,189.495,12.543,46.600,27.000,29.600,6.000,480.000,86.000,26.000,44.000,950.923,21.433
0.5,0.010,4.455,191.065,13.127,47.450,27.080,29.600,6.000,480.000,86.000,26.000,44.000,932.163,21.029
0.5,0.000,4.855,205.815,13.316,53.750,30.760,32.020,6.000,480.000,86.000,26.000,44.000,917.430,20.663
0.5,0.005,6.580,235.355,13.253,66.050,38.260,37.200,8.000,480.000,86.000,26.000,44.000,936.710,21.098
0.5,0.010,5.570,358.615,11.086,57.200,33.460,34.560,9.000,480.000,86.000,26.000,44.000,952.545,21.458
0.5,0.010,7.830,467.550,10.745,72.950,43.820,43.080,11.000,480.000,86.000,26.000,44.000,986.005,22.208
0.5,0.000,6.475,564.925,9.217,50.800,31.440,32.820,13.000,480.000,86.000,26.000,44.000,1016.555,22.943
0.5,0.005,3.385,692.700,9.388,33.950,20.280,25.180,8.000,480.000,86.000,26.000,44.000,985.617,22.234
0.5,0.010,4.800,595.225,12.893,49.750,29.040,31.080,7.000,480.000,86.000,26.000,44.000,957.035,21.588
0.5,0.005,5.010,490.405,13.696,50.900,29.440,31.200,6.000,480.000,86.000,26.000,44.000,941.710,21.218
0.5,0.000,6.690,557.910,13.470,69.900,41.340,41.740,8.000,480.000,86.000,26.000,44.000,958.765,21.514
0.5,0.010,5.395,717.750,11.052,44.800,26.660,27.680,10.000,480.000,86.000,26.000,44.000,971.600,21.928
0.5,0.005,3.645,898.350,10.550,38.750,22.520,23.500,6.000,480.000,86.000,26.000,44.000,940.252,21.213
0.5,0.010,4.420,669.305,13.218,49.350,28.100,29.860,6.000,480.000,86.000,26.000,44.000,912.590,20.534
0.5,0.000,6.000,533.880,13.847,67.050,38.400,39.420,7.000,480.000,86.000,26.000,44.000,918.205,20.704
0.5,0.005,6.610,587.350,12.117,59.300,34.560,34.500,10.000,480.000,86.000,26.000,44.000,947.065,21.403
0.5,0.010,4.420,881.990,9.719,47.700,27.720,29.840,8.000,480.000,86.000,26.000,44.000,938.192,21.154
0.5,0.010,5.220,870.195,11.790,55.750,31.940,32.780,7.000,480.000,86.000,26.000,44.000,923.095,20.814
0.5,0.000,5.260,775.170,12.486,56.600,32.080,32.840,7.000,480.000,86.000,26.000,44.000,919.210,20.713
0.5,0.005,5.395,777.850,12.430,56.400,32.040,32.540,7.000,480.000,86.000,26.000,44.000,911.715,20.583
0.5,0.010,5.415,812.520,12.336,59.750,34.160,34.380,7.000,480.000,86.000,26.000,44.000,911.117,20.499
0.5,0.005,6.835,849.575,12.114,68.550,39.760,38.300,9.000,480.000,86.000,26.000,44.000,936.223,21.083
0.5,0.000,6.155,986.730,10.171,57.700,33.960,34.120,11.000,480.000,86.000,26.000,44.000,956.023,21.544
0.5,0.010,6.025,1121.020,9.768,62.500,36.880,38.360,8.000,480.000,86.000,26.000,44.000,963.015,21.678
0.5,0.005,6.580,1054.745,10.876,54.150,32.540,33.660,12.000,480.000,86.000,26.000,44.000,991.565,22.354
0.5,0.010,5.150,1093.860,9.863,52.350,31.340,33.320,8.000,480.000,86.000,26.000,44.000,986.533,22.214
0.5,0.010,4.300,949.860,11.963,40.300,23.900,27.320,9.000,480.000,85.000,26.000,44.000,973.773,21.969
0.5,0.000,5.150,892.935,12.187,52.500,30.560,32.000,7.000,480.000,85.000,26.000,44.000,951.017,21.453
0.5,0.005,4.675,821.575,12.956,49.200,28.260,30.160,6.000,480.000,85.000,26.000,44.000,934.850,21.078
0.5,0.010,3.890,833.880,12.979,37.250,21.920,23.240,6.000,480.000,85.000,26.000,44.000,958.240,20.338
0.5,0.000,2.650,838.170,13.414,21.950,14.560,22.160,4.000,480.000,85.000,26.000,44.000,1070.392,19.163
0.5,0.005,5.410,664.510,15.233,62.200,35.360,32.740,6.000,480.000,85.000,26.000,44.000,936.785,18.273
0.5,0.010,3.325,575.770,14.487,24.850,15.700,16.280,7.000,480.000,85.000,26.000,44.000,1035.322,17.588
0.5,0.000,6.090,842.045,13.657,62.450,36.720,37.040,8.000,480.000,85.000,26.000,44.000,960.970,17.513
0.5,0.005,6.385,754.780,13.118,74.400,40.000,37.600,10.000,480.000,85.000,26.000,44.000,850.520,18.833
0.5,0.010,6.495,1124.785,10.003,70.100,39.160,37.600,12.000,480.000,85.000,26.000,44.000,892.737,20.083
0.5,0.000,7.080,1398.295,8.745,69.400,40.520,45.560,11.000,480.000,85.000,26.000,44.500,943.455,21.263
0.5,0.005,8.075,1457.795,8.484,71.400,43.880,70.320,13.000,480.000,85.000,26.000,45.000,1011.210,22.754
0.5,0.010,5.920,1469.705,7.726,43.550,27.780,31.380,14.000,480.000,85.000,26.000,45.000,1042.730,23.538
0.5,0.010,3.035,1363.685,9.274,25.100,15.440,21.620,8.000,480.000,85.000,26.000,45.000,1006.925,22.738
0.5,0.005,2.270,919.950,13.184,30.550,18.100,26.440,4.000,480.000,85.000,26.000,45.000,966.252,21.724
0.5,0.000,7.850,585.920,15.376,73.250,43.900,89.460,9.000,480.000,85.000,26.000,45.000,983.255,22.133
0.5,0.010,8.435,700.160,10.768,66.500,43.240,95.260,15.000,480.000,85.000,26.000,45.000,1060.447,23.878
0.5,0.005,8.735,1053.755,8.297,62.650,43.580,99.600,18.000,480.000,85.000,26.000,45.000,1140.665,25.698
0.5,0.010,9.635,1063.365,7.898,63.150,44.720,99.600,21.000,480.000,85.000,26.000,45.000,1226.085,27.633
0.5,0.005,10.040,1018.370,7.843,62.200,42.760,99.600,25.000,480.000,85.000,26.000,45.000,1308.240,29.468
0.5,0.010,11.015,924.055,7.889,63.200,42.700,99.600,29.000,480.000,85.000,26.000,45.000,1382.680,31.158
0.5,0.010,12.625,786.700,7.953,68.800,46.320,nan,38.000,480.000,85.000,26.000,44.000,1462.562,32.938
0.5,0.005,15.325,602.225,7.953,79.350,53.540,nan,51.000,480.000,85.000,26.000,44.000,1552.045,34.943
0.5,0.015,18.895,408.010,7.933,90.750,61.640,nan,68.000,480.000,85.000,26.000,44.000,1665.047,37.494
0.5,0.010,22.135,333.940,7.917,98.200,68.460,99.400,85.000,480.000,85.000,26.000,44.000,1802.285,40.594
0.5,0.015,25.225,320.115,7.960,99.800,69.740,97.840,99.000,480.000,85.000,26.000,44.000,1952.010,43.953
0.5,0.005,27.600,319.485,8.086,100.000,67.720,96.340,116.000,480.000,85.000,26.000,44.000,2088.722,47.038
0.5,0.020,26.715,252.760,8.710,100.050,64.320,92.280,114.000,480.000,85.000,26.000,44.000,2216.830,49.928
0.5,0.015,15.130,227.020,9.951,38.700,24.500,35.520,88.000,480.000,85.000,26.000,44.000,2117.395,51.578
0.5,0.015,5.390,174.940,16.461,35.400,24.180,54.560,25.000,480.000,85.000,26.000,44.000,1628.565,51.163
0.5,0.005,12.475,77.265,14.425,69.600,46.680,97.280,35.000,480.000,86.000,26.000,44.000,1419.135,51.913
0.5,0.020,14.575,62.780,9.491,79.700,53.640,98.000,45.000,480.000,86.000,26.000,44.000,1453.182,53.168
0.5,0.015,16.750,62.880,8.085,88.450,59.600,97.960,58.000,480.000,86.000,26.000,44.000,1492.305,54.598
0.5,0.015,19.055,62.380,7.551,96.950,65.280,97.600,69.000,480.000,86.000,26.000,44.000,1539.358,56.313
0.5,0.015,20.495,61.405,7.315,100.000,67.080,97.360,76.000,480.000,86.000,26.000,44.000,1597.822,58.438
0.5,0.015,21.145,64.350,7.238,100.000,67.840,97.200,80.000,480.000,87.000,26.000,44.000,1654.070,60.508
0.5,0.015,21.520,71.675,7.277,100.000,68.340,97.200,84.000,480.000,87.000,26.000,44.000,1711.787,62.604
0.5,0.025,22.740,80.250,7.470,100.000,69.100,97.060,89.000,480.000,87.000,26.000,43.000,1769.745,64.763
0.5,0.015,23.225,89.480,7.721,99.900,70.180,97.420,94.000,480.000,87.000,26.000,43.000,1825.058,66.779
0.5,0.015,24.455,93.815,7.965,99.750,70.620,97.600,99.000,480.000,87.000,26.000,43.000,1886.197,69.019
0.5,0.025,25.275,96.725,8.147,99.850,69.780,97.300,104.000,480.000,87.000,26.000,43.000,1948.037,71.289
0.5,0.015,27.110,99.090,8.241,99.850,68.840,97.040,112.000,480.000,87.000,26.000,43.000,2006.985,73.403
0.5,0.025,27.325,100.960,8.332,100.000,68.000,91.460,119.000,480.000,87.000,26.000,43.500,2064.695,75.549
0.5,0.020,27.915,103.110,8.557,99.950,67.000,90.400,122.000,480.000,87.000,26.000,44.000,2120.010,77.574
0.5,0.025,26.845,107.185,8.879,99.850,65.360,90.400,118.000,480.000,87.000,26.000,44.000,2177.278,79.678
0.5,0.015,26.360,112.355,9.181,100.000,63.680,90.380,112.000,480.000,87.000,26.000,44.000,2235.322,81.778
0.5,0.025,25.510,120.300,9.281,78.200,48.920,66.820,112.000,480.000,87.000,26.000,44.000,2260.260,83.433
0.5,0.020,0.605,121.970,13.858,2.100,1.620,13.620,40.000,480.000,87.000,26.000,45.000,1794.555,83.269
0.5,0.025,9.990,103.715,17.139,51.450,35.520,81.820,24.000,480.000,87.000,26.000,45.000,1731.447,83.253
0.5,0.025,12.320,83.230,14.485,52.000,36.000,99.600,30.000,480.000,88.000,26.000,45.000,1750.000,83.288
0.5,0.025,12.305,83.560,14.272,51.950,36.000,nan,31.000,480.000,88.000,26.000,45.000,1755.842,83.569
0.5,0.020,12.490,84.225,14.232,51.500,36.000,nan,31.000,480.000,88.000,26.000,45.000,1760.780,83.803
0.5,0.025,12.490,85.400,14.212,51.450,36.000,nan,31.000,480.000,88.000,26.000,45.000,1764.878,83.989
0.5,0.025,12.280,86.770,14.200,51.450,36.000,nan,31.000,480.000,88.000,26.000,44.000,1769.350,84.203
0.5,0.020,12.700,88.540,14.194,51.000,36.000,nan,31.000,480.000,88.000,26.000,44.000,1774.088,84.449
0.5,0.025,12.490,91.020,14.190,51.100,36.000,nan,31.000,480.000,87.000,26.000,44.000,1773.475,84.439
0.5,0.025,12.280,92.765,14.188,51.400,36.000,nan,31.000,480.000,87.000,26.000,44.000,1767.453,84.133
0.5,0.020,12.490,94.570,14.189,51.600,36.000,nan,32.000,480.000,87.000,26.000,44.000,1761.685,83.888
0.5,0.025,12.520,97.015,14.188,52.000,36.000,nan,30.000,480.000,87.000,26.000,44.000,1750.322,83.308
0.5,0.025,12.105,98.700,14.187,52.200,36.180,nan,30.000,480.000,86.000,26.000,43.000,1734.765,82.569
0.5,0.020,12.330,99.300,14.187,53.000,37.000,nan,29.000,480.000,86.000,26.000,43.000,1715.912,81.678
0.5,0.025,11.930,99.840,14.185,53.000,36.720,nan,28.000,480.000,86.000,26.000,43.000,1694.080,80.644
0.5,0.025,11.955,100.325,14.173,53.750,36.780,nan,28.000,480.000,86.000,26.000,43.000,1670.332,79.524
0.5,0.020,12.005,99.965,14.033,56.250,38.380,nan,30.000,480.000,86.000,26.000,43.000,1647.862,78.434
0.5,0.020,13.540,100.010,12.946,67.900,45.980,nan,41.000,480.000,86.000,26.000,43.000,1634.883,77.803
0.5,0.020,17.920,101.065,10.022,88.000,59.400,nan,61.000,480.000,85.000,26.000,43.000,1630.980,77.618
0.5,0.025,20.550,101.995,8.598,99.800,67.280,98.400,78.000,480.000,85.000,26.000,42.000,1632.660,77.698
0.5,0.025,21.150,103.175,8.112,100.000,67.500,95.533,80.000,480.000,85.000,26.000,42.000,1634.430,77.782
0.5,0.015,20.750,103.600,7.975,100.000,67.860,nan,80.000,480.000,85.000,26.000,42.000,1639.533,78.009
0.5,0.020,21.135,103.205,7.891,100.000,67.840,nan,81.000,480.000,85.000,26.000,42.000,1639.995,78.044
0.5,0.025,20.740,102.630,7.823,100.000,67.700,nan,81.000,480.000,85.000,26.000,42.000,1642.097,78.143
0.5,0.025,21.125,101.535,7.777,100.000,67.620,nan,82.000,480.000,85.000,26.000,42.000,1643.275,78.213
0.5,0.015,21.125,100.425,7.745,100.000,67.620,nan,81.000,480.000,85.000,26.000,42.000,1645.472,78.317
0.5,0.025,21.125,98.040,7.721,100.000,67.700,nan,82.000,480.000,85.000,26.000,42.000,1646.097,78.333
0.5,0.020,20.740,96.030,7.698,100.000,67.720,nan,82.000,480.000,85.000,26.000,42.000,1645.480,78.308
0.5,0.025,21.135,94.640,7.675,100.000,67.960,nan,82.000,480.000,86.000,26.000,42.000,1650.050,78.514
0.5,0.025,21.150,93.410,7.659,100.000,68.000,nan,83.000,480.000,86.000,26.000,42.000,1652.372,78.618
0.5,0.015,21.150,92.640,7.653,100.000,68.000,nan,83.000,480.000,86.000,26.000,42.000,1654.188,78.704
